direction,datetime,date,year,week,weekday,hour
incoming,2025-05-14 08:48:55.209,2025-05-14,2025,20,2,8
incoming,2025-05-13 21:31:39.082,2025-05-13,2025,20,1,21
incoming,2025-05-13 18:30:08.217,2025-05-13,2025,20,1,18
incoming,2025-05-13 17:19:56.034,2025-05-13,2025,20,1,17
incoming,2025-05-13 16:20:16.735,2025-05-13,2025,20,1,16
incoming,2025-05-13 15:09:34.927,2025-05-13,2025,20,1,15
incoming,2025-05-13 15:07:45.912,2025-05-13,2025,20,1,15
incoming,2025-05-13 15:04:22.553,2025-05-13,2025,20,1,15
incoming,2025-05-13 14:51:25.737,2025-05-13,2025,20,1,14
incoming,2025-05-13 14:45:05.145,2025-05-13,2025,20,1,14
incoming,2025-05-13 14:43:49.879,2025-05-13,2025,20,1,14
incoming,2025-05-13 14:41:14.288,2025-05-13,2025,20,1,14
incoming,2025-05-13 13:57:26.037,2025-05-13,2025,20,1,13
incoming,2025-05-13 13:53:34.494,2025-05-13,2025,20,1,13
incoming,2025-05-13 13:42:53.663,2025-05-13,2025,20,1,13
incoming,2025-05-13 13:21:09.419,2025-05-13,2025,20,1,13
incoming,2025-05-13 13:20:46.561,2025-05-13,2025,20,1,13
incoming,2025-05-13 13:11:38.501,2025-05-13,2025,20,1,13
incoming,2025-05-13 12:09:15.098,2025-05-13,2025,20,1,12
incoming,2025-05-13 11:58:40.918,2025-05-13,2025,20,1,11
incoming,2025-05-13 11:48:45.815,2025-05-13,2025,20,1,11
incoming,2025-05-13 11:43:47.301,2025-05-13,2025,20,1,11
incoming,2025-05-13 11:13:53.047,2025-05-13,2025,20,1,11
incoming,2025-05-13 11:10:42.403,2025-05-13,2025,20,1,11
incoming,2025-05-13 10:38:13.991,2025-05-13,2025,20,1,10
incoming,2025-05-13 09:45:36.097,2025-05-13,2025,20,1,9
incoming,2025-05-13 09:27:49.388,2025-05-13,2025,20,1,9
incoming,2025-05-13 08:35:52.984,2025-05-13,2025,20,1,8
incoming,2025-05-13 07:34:40.194,2025-05-13,2025,20,1,7
incoming,2025-05-12 21:17:45.756,2025-05-12,2025,20,0,21
incoming,2025-05-12 19:22:23.564,2025-05-12,2025,20,0,19
incoming,2025-05-12 19:20:59.491,2025-05-12,2025,20,0,19
incoming,2025-05-12 19:16:55.693,2025-05-12,2025,20,0,19
incoming,2025-05-12 19:01:10.907,2025-05-12,2025,20,0,19
incoming,2025-05-12 18:42:45.761,2025-05-12,2025,20,0,18
incoming,2025-05-12 18:00:58.324,2025-05-12,2025,20,0,18
incoming,2025-05-12 17:54:51.456,2025-05-12,2025,20,0,17
incoming,2025-05-12 16:35:22.369,2025-05-12,2025,20,0,16
incoming,2025-05-12 14:40:02.789,2025-05-12,2025,20,0,14
incoming,2025-05-12 14:01:48.805,2025-05-12,2025,20,0,14
incoming,2025-05-12 14:01:17.081,2025-05-12,2025,20,0,14
incoming,2025-05-12 12:56:50.523,2025-05-12,2025,20,0,12
incoming,2025-05-12 12:18:33.423,2025-05-12,2025,20,0,12
incoming,2025-05-12 11:56:29.179,2025-05-12,2025,20,0,11
incoming,2025-05-12 11:34:48.091,2025-05-12,2025,20,0,11
incoming,2025-05-12 11:16:16.760,2025-05-12,2025,20,0,11
incoming,2025-05-12 11:14:52.692,2025-05-12,2025,20,0,11
incoming,2025-05-12 10:33:51.913,2025-05-12,2025,20,0,10
incoming,2025-05-11 21:22:09.126,2025-05-11,2025,19,6,21
incoming,2025-05-09 18:59:11.687,2025-05-09,2025,19,4,18
incoming,2025-05-09 18:13:46.627,2025-05-09,2025,19,4,18
incoming,2025-05-09 16:37:47.794,2025-05-09,2025,19,4,16
incoming,2025-05-09 15:51:03.889,2025-05-09,2025,19,4,15
incoming,2025-05-09 15:08:00.398,2025-05-09,2025,19,4,15
incoming,2025-05-09 14:50:08.854,2025-05-09,2025,19,4,14
incoming,2025-05-09 13:27:21.052,2025-05-09,2025,19,4,13
incoming,2025-05-09 12:31:34.392,2025-05-09,2025,19,4,12
incoming,2025-05-09 03:24:43.565,2025-05-09,2025,19,4,3
incoming,2025-05-08 14:32:00.456,2025-05-08,2025,19,3,14
incoming,2025-05-08 08:45:26.340,2025-05-08,2025,19,3,8
incoming,2025-05-07 21:40:01.036,2025-05-07,2025,19,2,21
incoming,2025-05-07 20:00:15.099,2025-05-07,2025,19,2,20
incoming,2025-05-07 19:33:55.816,2025-05-07,2025,19,2,19
incoming,2025-05-07 16:23:17.014,2025-05-07,2025,19,2,16
incoming,2025-05-07 16:14:40.130,2025-05-07,2025,19,2,16
incoming,2025-05-07 13:40:07.771,2025-05-07,2025,19,2,13
incoming,2025-05-07 11:32:05.150,2025-05-07,2025,19,2,11
incoming,2025-05-07 11:20:58.636,2025-05-07,2025,19,2,11
incoming,2025-05-07 10:47:15.843,2025-05-07,2025,19,2,10
incoming,2025-05-07 10:41:33.711,2025-05-07,2025,19,2,10
incoming,2025-05-07 10:08:23.311,2025-05-07,2025,19,2,10
incoming,2025-05-07 09:54:40.002,2025-05-07,2025,19,2,9
incoming,2025-05-07 09:35:39.785,2025-05-07,2025,19,2,9
incoming,2025-05-07 09:26:25.812,2025-05-07,2025,19,2,9
incoming,2025-05-07 09:25:39.078,2025-05-07,2025,19,2,9
incoming,2025-05-07 09:10:01.998,2025-05-07,2025,19,2,9
incoming,2025-05-07 09:03:54.288,2025-05-07,2025,19,2,9
incoming,2025-05-07 08:50:19.281,2025-05-07,2025,19,2,8
incoming,2025-05-07 08:28:44.087,2025-05-07,2025,19,2,8
incoming,2025-05-07 07:42:55.703,2025-05-07,2025,19,2,7
incoming,2025-05-07 07:37:03.406,2025-05-07,2025,19,2,7
incoming,2025-05-07 07:06:26.243,2025-05-07,2025,19,2,7
incoming,2025-05-06 18:11:04.234,2025-05-06,2025,19,1,18
incoming,2025-05-06 17:43:00.628,2025-05-06,2025,19,1,17
incoming,2025-05-06 17:25:51.883,2025-05-06,2025,19,1,17
incoming,2025-05-06 17:23:33.264,2025-05-06,2025,19,1,17
incoming,2025-05-06 17:18:03.405,2025-05-06,2025,19,1,17
incoming,2025-05-06 17:17:06.439,2025-05-06,2025,19,1,17
incoming,2025-05-06 17:13:24.473,2025-05-06,2025,19,1,17
incoming,2025-05-06 16:17:28.970,2025-05-06,2025,19,1,16
incoming,2025-05-06 15:18:22.320,2025-05-06,2025,19,1,15
incoming,2025-05-06 13:42:58.887,2025-05-06,2025,19,1,13
incoming,2025-05-06 12:09:40.118,2025-05-06,2025,19,1,12
incoming,2025-05-06 11:35:06.209,2025-05-06,2025,19,1,11
incoming,2025-05-06 11:16:53.050,2025-05-06,2025,19,1,11
incoming,2025-05-06 08:32:56.353,2025-05-06,2025,19,1,8
incoming,2025-05-06 08:07:50.316,2025-05-06,2025,19,1,8
incoming,2025-05-05 16:52:58.470,2025-05-05,2025,19,0,16
incoming,2025-05-05 16:39:03.378,2025-05-05,2025,19,0,16
incoming,2025-05-05 15:23:08.985,2025-05-05,2025,19,0,15
incoming,2025-05-05 15:23:07.801,2025-05-05,2025,19,0,15
incoming,2025-05-05 15:21:25.987,2025-05-05,2025,19,0,15
incoming,2025-05-05 15:21:25.252,2025-05-05,2025,19,0,15
incoming,2025-05-05 15:13:15.903,2025-05-05,2025,19,0,15
incoming,2025-05-05 14:12:43.538,2025-05-05,2025,19,0,14
incoming,2025-05-05 14:12:41.276,2025-05-05,2025,19,0,14
incoming,2025-05-05 14:01:38.850,2025-05-05,2025,19,0,14
incoming,2025-05-05 13:14:24.109,2025-05-05,2025,19,0,13
incoming,2025-05-05 13:06:30.797,2025-05-05,2025,19,0,13
incoming,2025-05-05 12:51:17.759,2025-05-05,2025,19,0,12
incoming,2025-05-05 11:54:22.509,2025-05-05,2025,19,0,11
incoming,2025-05-05 09:33:47.186,2025-05-05,2025,19,0,9
incoming,2025-05-05 03:23:40.384,2025-05-05,2025,19,0,3
incoming,2025-05-04 06:49:48.437,2025-05-04,2025,18,6,6
incoming,2025-05-03 15:23:01.169,2025-05-03,2025,18,5,15
incoming,2025-05-02 15:36:31.198,2025-05-02,2025,18,4,15
incoming,2025-05-02 13:23:44.497,2025-05-02,2025,18,4,13
incoming,2025-05-02 11:28:53.892,2025-05-02,2025,18,4,11
incoming,2025-05-02 10:15:38.055,2025-05-02,2025,18,4,10
incoming,2025-05-02 10:14:29.927,2025-05-02,2025,18,4,10
incoming,2025-05-02 08:50:40.106,2025-05-02,2025,18,4,8
incoming,2025-05-01 15:01:56.299,2025-05-01,2025,18,3,15
incoming,2025-05-01 09:13:27.751,2025-05-01,2025,18,3,9
incoming,2025-05-01 09:00:07.457,2025-05-01,2025,18,3,9
incoming,2025-04-30 16:24:33.388,2025-04-30,2025,18,2,16
incoming,2025-04-30 16:23:33.434,2025-04-30,2025,18,2,16
incoming,2025-04-30 16:14:53.300,2025-04-30,2025,18,2,16
incoming,2025-04-30 15:31:34.399,2025-04-30,2025,18,2,15
incoming,2025-04-30 15:10:37.092,2025-04-30,2025,18,2,15
incoming,2025-04-30 14:48:45.926,2025-04-30,2025,18,2,14
incoming,2025-04-30 14:42:53.093,2025-04-30,2025,18,2,14
incoming,2025-04-30 14:21:13.313,2025-04-30,2025,18,2,14
incoming,2025-04-30 13:59:38.403,2025-04-30,2025,18,2,13
incoming,2025-04-30 13:51:14.729,2025-04-30,2025,18,2,13
incoming,2025-04-30 13:40:43.434,2025-04-30,2025,18,2,13
incoming,2025-04-30 13:14:27.384,2025-04-30,2025,18,2,13
incoming,2025-04-30 13:13:51.834,2025-04-30,2025,18,2,13
incoming,2025-04-30 12:45:58.919,2025-04-30,2025,18,2,12
incoming,2025-04-30 12:30:06.264,2025-04-30,2025,18,2,12
incoming,2025-04-30 11:56:01.345,2025-04-30,2025,18,2,11
incoming,2025-04-30 11:10:31.480,2025-04-30,2025,18,2,11
incoming,2025-04-30 10:34:58.536,2025-04-30,2025,18,2,10
incoming,2025-04-30 08:36:15.998,2025-04-30,2025,18,2,8
incoming,2025-04-30 08:32:07.389,2025-04-30,2025,18,2,8
incoming,2025-04-29 16:58:41.711,2025-04-29,2025,18,1,16
incoming,2025-04-29 16:41:25.224,2025-04-29,2025,18,1,16
incoming,2025-04-29 16:41:02.476,2025-04-29,2025,18,1,16
incoming,2025-04-29 16:39:43.740,2025-04-29,2025,18,1,16
incoming,2025-04-29 16:39:08.051,2025-04-29,2025,18,1,16
incoming,2025-04-29 16:38:05.631,2025-04-29,2025,18,1,16
incoming,2025-04-29 16:37:24.784,2025-04-29,2025,18,1,16
incoming,2025-04-29 16:35:41.944,2025-04-29,2025,18,1,16
incoming,2025-04-29 16:29:46.038,2025-04-29,2025,18,1,16
incoming,2025-04-29 16:25:26.617,2025-04-29,2025,18,1,16
incoming,2025-04-29 16:19:36.861,2025-04-29,2025,18,1,16
incoming,2025-04-29 16:19:27.126,2025-04-29,2025,18,1,16
incoming,2025-04-29 16:19:20.190,2025-04-29,2025,18,1,16
incoming,2025-04-29 16:18:00.431,2025-04-29,2025,18,1,16
incoming,2025-04-29 16:14:48.963,2025-04-29,2025,18,1,16
incoming,2025-04-29 16:06:51.044,2025-04-29,2025,18,1,16
incoming,2025-04-29 15:46:36.249,2025-04-29,2025,18,1,15
incoming,2025-04-29 15:35:58.846,2025-04-29,2025,18,1,15
incoming,2025-04-29 15:07:34.063,2025-04-29,2025,18,1,15
incoming,2025-04-29 14:58:24.949,2025-04-29,2025,18,1,14
incoming,2025-04-29 14:48:02.251,2025-04-29,2025,18,1,14
incoming,2025-04-29 14:34:10.558,2025-04-29,2025,18,1,14
incoming,2025-04-29 14:01:29.807,2025-04-29,2025,18,1,14
incoming,2025-04-29 13:42:07.255,2025-04-29,2025,18,1,13
incoming,2025-04-29 13:35:27.896,2025-04-29,2025,18,1,13
incoming,2025-04-29 13:20:18.840,2025-04-29,2025,18,1,13
incoming,2025-04-29 12:19:57.862,2025-04-29,2025,18,1,12
incoming,2025-04-29 11:50:50.612,2025-04-29,2025,18,1,11
incoming,2025-04-29 11:49:21.871,2025-04-29,2025,18,1,11
incoming,2025-04-29 11:48:23.295,2025-04-29,2025,18,1,11
incoming,2025-04-29 11:46:15.902,2025-04-29,2025,18,1,11
incoming,2025-04-29 11:13:24.567,2025-04-29,2025,18,1,11
incoming,2025-04-29 10:35:55.629,2025-04-29,2025,18,1,10
incoming,2025-04-29 10:30:51.198,2025-04-29,2025,18,1,10
incoming,2025-04-29 10:26:12.326,2025-04-29,2025,18,1,10
incoming,2025-04-29 10:18:38.650,2025-04-29,2025,18,1,10
incoming,2025-04-29 10:14:26.434,2025-04-29,2025,18,1,10
incoming,2025-04-29 09:13:30.657,2025-04-29,2025,18,1,9
incoming,2025-04-29 08:19:49.200,2025-04-29,2025,18,1,8
incoming,2025-04-29 08:03:48.980,2025-04-29,2025,18,1,8
incoming,2025-04-29 07:25:08.678,2025-04-29,2025,18,1,7
incoming,2025-04-28 21:40:22.008,2025-04-28,2025,18,0,21
incoming,2025-04-28 19:15:26.074,2025-04-28,2025,18,0,19
incoming,2025-04-28 18:07:44.671,2025-04-28,2025,18,0,18
incoming,2025-04-28 17:44:57.692,2025-04-28,2025,18,0,17
incoming,2025-04-28 17:11:57.524,2025-04-28,2025,18,0,17
incoming,2025-04-28 17:11:08.160,2025-04-28,2025,18,0,17
incoming,2025-04-28 17:05:57.728,2025-04-28,2025,18,0,17
incoming,2025-04-28 16:15:11.009,2025-04-28,2025,18,0,16
incoming,2025-04-28 16:04:44.631,2025-04-28,2025,18,0,16
incoming,2025-04-28 15:15:02.166,2025-04-28,2025,18,0,15
incoming,2025-04-28 15:10:55.472,2025-04-28,2025,18,0,15
incoming,2025-04-28 14:37:32.944,2025-04-28,2025,18,0,14
incoming,2025-04-28 14:03:14.829,2025-04-28,2025,18,0,14
incoming,2025-04-28 13:57:37.237,2025-04-28,2025,18,0,13
incoming,2025-04-28 13:25:34.042,2025-04-28,2025,18,0,13
incoming,2025-04-28 13:08:42.648,2025-04-28,2025,18,0,13
incoming,2025-04-28 12:48:37.714,2025-04-28,2025,18,0,12
incoming,2025-04-28 12:08:27.375,2025-04-28,2025,18,0,12
incoming,2025-04-28 11:36:38.879,2025-04-28,2025,18,0,11
incoming,2025-04-28 10:49:52.121,2025-04-28,2025,18,0,10
incoming,2025-04-28 10:23:50.374,2025-04-28,2025,18,0,10
incoming,2025-04-28 09:45:01.954,2025-04-28,2025,18,0,9
incoming,2025-04-28 09:40:10.488,2025-04-28,2025,18,0,9
incoming,2025-04-28 08:56:03.207,2025-04-28,2025,18,0,8
incoming,2025-04-28 08:20:51.561,2025-04-28,2025,18,0,8
incoming,2025-04-27 18:22:11.709,2025-04-27,2025,17,6,18
incoming,2025-04-25 16:44:02.675,2025-04-25,2025,17,4,16
incoming,2025-04-25 16:03:50.876,2025-04-25,2025,17,4,16
incoming,2025-04-25 16:03:49.628,2025-04-25,2025,17,4,16
incoming,2025-04-25 15:59:09.498,2025-04-25,2025,17,4,15
incoming,2025-04-25 15:59:08.441,2025-04-25,2025,17,4,15
incoming,2025-04-25 15:55:00.954,2025-04-25,2025,17,4,15
incoming,2025-04-25 15:55:00.722,2025-04-25,2025,17,4,15
incoming,2025-04-25 15:44:44.417,2025-04-25,2025,17,4,15
incoming,2025-04-25 15:44:44.060,2025-04-25,2025,17,4,15
incoming,2025-04-25 13:40:39.483,2025-04-25,2025,17,4,13
incoming,2025-04-25 13:35:19.771,2025-04-25,2025,17,4,13
incoming,2025-04-25 13:16:21.155,2025-04-25,2025,17,4,13
incoming,2025-04-25 13:03:01.874,2025-04-25,2025,17,4,13
incoming,2025-04-25 12:27:19.375,2025-04-25,2025,17,4,12
incoming,2025-04-25 11:53:44.300,2025-04-25,2025,17,4,11
incoming,2025-04-25 11:52:30.765,2025-04-25,2025,17,4,11
incoming,2025-04-25 11:38:38.526,2025-04-25,2025,17,4,11
incoming,2025-04-25 11:20:24.698,2025-04-25,2025,17,4,11
incoming,2025-04-25 10:55:51.592,2025-04-25,2025,17,4,10
incoming,2025-04-25 10:24:00.301,2025-04-25,2025,17,4,10
incoming,2025-04-25 09:43:19.482,2025-04-25,2025,17,4,9
incoming,2025-04-25 07:30:54.231,2025-04-25,2025,17,4,7
incoming,2025-04-24 18:49:13.259,2025-04-24,2025,17,3,18
incoming,2025-04-24 18:20:18.978,2025-04-24,2025,17,3,18
incoming,2025-04-24 17:52:34.321,2025-04-24,2025,17,3,17
incoming,2025-04-24 17:16:33.825,2025-04-24,2025,17,3,17
incoming,2025-04-24 16:01:04.564,2025-04-24,2025,17,3,16
incoming,2025-04-24 15:23:14.221,2025-04-24,2025,17,3,15
incoming,2025-04-24 14:38:01.871,2025-04-24,2025,17,3,14
incoming,2025-04-24 13:51:47.940,2025-04-24,2025,17,3,13
incoming,2025-04-24 13:02:02.250,2025-04-24,2025,17,3,13
incoming,2025-04-24 11:48:35.471,2025-04-24,2025,17,3,11
incoming,2025-04-24 10:52:30.280,2025-04-24,2025,17,3,10
incoming,2025-04-24 10:37:57.040,2025-04-24,2025,17,3,10
incoming,2025-04-24 09:37:46.861,2025-04-24,2025,17,3,9
incoming,2025-04-24 09:22:23.700,2025-04-24,2025,17,3,9
incoming,2025-04-24 09:00:06.883,2025-04-24,2025,17,3,9
incoming,2025-04-24 08:02:11.997,2025-04-24,2025,17,3,8
incoming,2025-04-24 07:53:12.308,2025-04-24,2025,17,3,7
incoming,2025-04-23 22:53:12.037,2025-04-23,2025,17,2,22
incoming,2025-04-23 18:21:53.649,2025-04-23,2025,17,2,18
incoming,2025-04-23 17:10:00.913,2025-04-23,2025,17,2,17
incoming,2025-04-23 15:49:05.750,2025-04-23,2025,17,2,15
incoming,2025-04-23 15:43:57.899,2025-04-23,2025,17,2,15
incoming,2025-04-23 15:34:06.753,2025-04-23,2025,17,2,15
incoming,2025-04-23 14:29:03.397,2025-04-23,2025,17,2,14
incoming,2025-04-23 14:06:37.548,2025-04-23,2025,17,2,14
incoming,2025-04-23 11:35:26.756,2025-04-23,2025,17,2,11
incoming,2025-04-23 11:35:11.749,2025-04-23,2025,17,2,11
incoming,2025-04-23 11:30:38.348,2025-04-23,2025,17,2,11
incoming,2025-04-23 11:30:08.228,2025-04-23,2025,17,2,11
incoming,2025-04-23 11:23:55.882,2025-04-23,2025,17,2,11
incoming,2025-04-23 10:55:13.255,2025-04-23,2025,17,2,10
incoming,2025-04-23 10:48:17.173,2025-04-23,2025,17,2,10
incoming,2025-04-23 10:45:50.167,2025-04-23,2025,17,2,10
incoming,2025-04-23 10:40:45.288,2025-04-23,2025,17,2,10
incoming,2025-04-23 10:28:52.030,2025-04-23,2025,17,2,10
incoming,2025-04-23 10:13:48.850,2025-04-23,2025,17,2,10
incoming,2025-04-23 10:01:00.966,2025-04-23,2025,17,2,10
incoming,2025-04-23 09:57:04.257,2025-04-23,2025,17,2,9
incoming,2025-04-23 09:28:08.343,2025-04-23,2025,17,2,9
incoming,2025-04-23 09:19:46.137,2025-04-23,2025,17,2,9
incoming,2025-04-23 09:16:49.231,2025-04-23,2025,17,2,9
incoming,2025-04-23 09:09:33.935,2025-04-23,2025,17,2,9
incoming,2025-04-23 07:26:31.035,2025-04-23,2025,17,2,7
incoming,2025-04-22 22:39:43.873,2025-04-22,2025,17,1,22
incoming,2025-04-22 22:00:36.695,2025-04-22,2025,17,1,22
incoming,2025-04-22 21:58:54.276,2025-04-22,2025,17,1,21
incoming,2025-04-22 21:57:20.605,2025-04-22,2025,17,1,21
incoming,2025-04-22 21:57:17.278,2025-04-22,2025,17,1,21
incoming,2025-04-22 20:39:53.594,2025-04-22,2025,17,1,20
incoming,2025-04-22 19:15:46.065,2025-04-22,2025,17,1,19
incoming,2025-04-22 16:49:17.629,2025-04-22,2025,17,1,16
incoming,2025-04-22 16:12:52.222,2025-04-22,2025,17,1,16
incoming,2025-04-22 15:50:01.224,2025-04-22,2025,17,1,15
incoming,2025-04-22 15:49:13.798,2025-04-22,2025,17,1,15
incoming,2025-04-22 15:31:29.302,2025-04-22,2025,17,1,15
incoming,2025-04-22 15:16:48.609,2025-04-22,2025,17,1,15
incoming,2025-04-22 15:15:22.038,2025-04-22,2025,17,1,15
incoming,2025-04-22 15:06:17.726,2025-04-22,2025,17,1,15
incoming,2025-04-22 15:01:21.991,2025-04-22,2025,17,1,15
incoming,2025-04-22 14:49:27.101,2025-04-22,2025,17,1,14
incoming,2025-04-22 14:38:45.403,2025-04-22,2025,17,1,14
incoming,2025-04-22 14:21:17.356,2025-04-22,2025,17,1,14
incoming,2025-04-22 14:19:09.437,2025-04-22,2025,17,1,14
incoming,2025-04-22 14:04:59.991,2025-04-22,2025,17,1,14
incoming,2025-04-22 13:57:55.325,2025-04-22,2025,17,1,13
incoming,2025-04-22 13:54:10.281,2025-04-22,2025,17,1,13
incoming,2025-04-22 13:31:36.949,2025-04-22,2025,17,1,13
incoming,2025-04-22 13:12:20.295,2025-04-22,2025,17,1,13
incoming,2025-04-22 12:42:12.176,2025-04-22,2025,17,1,12
incoming,2025-04-22 12:23:08.089,2025-04-22,2025,17,1,12
incoming,2025-04-22 12:22:55.524,2025-04-22,2025,17,1,12
incoming,2025-04-22 12:04:24.293,2025-04-22,2025,17,1,12
incoming,2025-04-22 10:10:16.356,2025-04-22,2025,17,1,10
incoming,2025-04-22 09:50:49.703,2025-04-22,2025,17,1,9
incoming,2025-04-22 09:21:47.727,2025-04-22,2025,17,1,9
incoming,2025-04-22 09:08:39.313,2025-04-22,2025,17,1,9
incoming,2025-04-22 08:40:40.014,2025-04-22,2025,17,1,8
incoming,2025-04-22 08:35:00.331,2025-04-22,2025,17,1,8
incoming,2025-04-22 08:26:42.123,2025-04-22,2025,17,1,8
incoming,2025-04-22 06:25:30.711,2025-04-22,2025,17,1,6
incoming,2025-04-21 02:22:23.419,2025-04-21,2025,17,0,2
incoming,2025-04-18 20:25:44.962,2025-04-18,2025,16,4,20
incoming,2025-04-18 18:10:59.965,2025-04-18,2025,16,4,18
incoming,2025-04-18 17:06:32.070,2025-04-18,2025,16,4,17
incoming,2025-04-18 11:02:21.121,2025-04-18,2025,16,4,11
incoming,2025-04-18 10:12:10.196,2025-04-18,2025,16,4,10
incoming,2025-04-17 17:15:56.113,2025-04-17,2025,16,3,17
incoming,2025-04-17 16:03:17.070,2025-04-17,2025,16,3,16
incoming,2025-04-17 15:01:50.974,2025-04-17,2025,16,3,15
incoming,2025-04-17 14:53:06.974,2025-04-17,2025,16,3,14
incoming,2025-04-17 14:47:30.251,2025-04-17,2025,16,3,14
incoming,2025-04-17 14:45:21.872,2025-04-17,2025,16,3,14
incoming,2025-04-17 13:58:31.933,2025-04-17,2025,16,3,13
incoming,2025-04-17 13:09:49.778,2025-04-17,2025,16,3,13
incoming,2025-04-17 13:03:34.404,2025-04-17,2025,16,3,13
incoming,2025-04-17 11:25:08.973,2025-04-17,2025,16,3,11
incoming,2025-04-17 09:43:40.569,2025-04-17,2025,16,3,9
incoming,2025-04-17 09:42:36.314,2025-04-17,2025,16,3,9
incoming,2025-04-17 09:06:07.149,2025-04-17,2025,16,3,9
incoming,2025-04-17 08:48:33.215,2025-04-17,2025,16,3,8
incoming,2025-04-17 07:42:16.622,2025-04-17,2025,16,3,7
incoming,2025-04-16 22:23:37.087,2025-04-16,2025,16,2,22
incoming,2025-04-16 18:18:48.173,2025-04-16,2025,16,2,18
incoming,2025-04-16 17:53:04.773,2025-04-16,2025,16,2,17
incoming,2025-04-16 16:39:49.507,2025-04-16,2025,16,2,16
incoming,2025-04-16 15:47:05.899,2025-04-16,2025,16,2,15
incoming,2025-04-16 15:32:36.849,2025-04-16,2025,16,2,15
incoming,2025-04-16 14:54:25.562,2025-04-16,2025,16,2,14
incoming,2025-04-16 12:34:14.209,2025-04-16,2025,16,2,12
incoming,2025-04-16 11:49:15.926,2025-04-16,2025,16,2,11
incoming,2025-04-16 11:43:57.563,2025-04-16,2025,16,2,11
incoming,2025-04-16 10:45:10.691,2025-04-16,2025,16,2,10
incoming,2025-04-16 07:29:07.090,2025-04-16,2025,16,2,7
incoming,2025-04-16 07:17:55.424,2025-04-16,2025,16,2,7
incoming,2025-04-15 22:55:41.060,2025-04-15,2025,16,1,22
incoming,2025-04-15 15:35:43.404,2025-04-15,2025,16,1,15
incoming,2025-04-15 15:28:40.138,2025-04-15,2025,16,1,15
incoming,2025-04-15 14:29:51.869,2025-04-15,2025,16,1,14
incoming,2025-04-15 14:28:16.436,2025-04-15,2025,16,1,14
incoming,2025-04-15 14:11:46.551,2025-04-15,2025,16,1,14
incoming,2025-04-15 13:25:12.332,2025-04-15,2025,16,1,13
incoming,2025-04-15 13:14:51.874,2025-04-15,2025,16,1,13
incoming,2025-04-15 09:51:18.700,2025-04-15,2025,16,1,9
incoming,2025-04-14 17:21:03.457,2025-04-14,2025,16,0,17
incoming,2025-04-14 15:27:12.937,2025-04-14,2025,16,0,15
incoming,2025-04-14 15:22:02.682,2025-04-14,2025,16,0,15
incoming,2025-04-14 15:15:27.152,2025-04-14,2025,16,0,15
incoming,2025-04-14 14:49:34.535,2025-04-14,2025,16,0,14
incoming,2025-04-14 14:19:03.012,2025-04-14,2025,16,0,14
incoming,2025-04-14 13:51:01.465,2025-04-14,2025,16,0,13
incoming,2025-04-14 13:24:39.522,2025-04-14,2025,16,0,13
incoming,2025-04-14 11:48:16.325,2025-04-14,2025,16,0,11
incoming,2025-04-14 11:01:00.374,2025-04-14,2025,16,0,11
incoming,2025-04-14 10:52:57.408,2025-04-14,2025,16,0,10
incoming,2025-04-14 09:22:39.686,2025-04-14,2025,16,0,9
incoming,2025-04-14 09:03:21.951,2025-04-14,2025,16,0,9
incoming,2025-04-14 08:46:38.434,2025-04-14,2025,16,0,8
incoming,2025-04-14 08:16:46.694,2025-04-14,2025,16,0,8
incoming,2025-04-14 06:47:48.377,2025-04-14,2025,16,0,6
incoming,2025-04-14 01:36:54.494,2025-04-14,2025,16,0,1
incoming,2025-04-13 07:00:34.801,2025-04-13,2025,15,6,7
incoming,2025-04-12 07:00:24.638,2025-04-12,2025,15,5,7
incoming,2025-04-11 22:48:16.666,2025-04-11,2025,15,4,22
incoming,2025-04-11 19:21:11.826,2025-04-11,2025,15,4,19
incoming,2025-04-11 17:19:49.554,2025-04-11,2025,15,4,17
incoming,2025-04-11 14:36:48.413,2025-04-11,2025,15,4,14
incoming,2025-04-11 13:33:02.123,2025-04-11,2025,15,4,13
incoming,2025-04-11 13:16:51.471,2025-04-11,2025,15,4,13
incoming,2025-04-11 11:01:02.272,2025-04-11,2025,15,4,11
incoming,2025-04-11 09:40:02.500,2025-04-11,2025,15,4,9
incoming,2025-04-11 09:38:01.050,2025-04-11,2025,15,4,9
incoming,2025-04-11 09:36:24.000,2025-04-11,2025,15,4,9
incoming,2025-04-11 09:36:19.327,2025-04-11,2025,15,4,9
incoming,2025-04-11 09:28:32.069,2025-04-11,2025,15,4,9
incoming,2025-04-11 08:58:02.475,2025-04-11,2025,15,4,8
incoming,2025-04-11 08:52:39.235,2025-04-11,2025,15,4,8
incoming,2025-04-11 08:14:39.485,2025-04-11,2025,15,4,8
incoming,2025-04-11 08:03:09.434,2025-04-11,2025,15,4,8
incoming,2025-04-11 07:51:21.069,2025-04-11,2025,15,4,7
incoming,2025-04-10 21:38:44.917,2025-04-10,2025,15,3,21
incoming,2025-04-10 16:48:51.887,2025-04-10,2025,15,3,16
incoming,2025-04-10 16:39:32.020,2025-04-10,2025,15,3,16
incoming,2025-04-10 15:40:31.579,2025-04-10,2025,15,3,15
incoming,2025-04-10 15:27:28.564,2025-04-10,2025,15,3,15
incoming,2025-04-10 15:04:38.773,2025-04-10,2025,15,3,15
incoming,2025-04-10 13:47:37.833,2025-04-10,2025,15,3,13
